date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
3/11/2023,2023,0,,GSW,MIL,1536.351243,1667.347042,0.45551142431043967,0.5444885756895603,1547.220686,1656.477598,,,,,,,1575.57139,1604.897701,0.560119752,0.439880248,125,116,83,45,64
3/11/2023,2023,0,,NOP,OKC,1479.618742,1497.578678,0.6159186642235666,0.38408133577643344,1462.662356,1514.535064,,,,,,,1459.69202,1465.307846,0.60370013,0.39629987,96,110,35,66,51
3/11/2023,2023,0,,PHO,SAC,1589.740948,1551.297158,0.689320932,0.31067906768542397,1574.650095,1566.388011,,,,,,,1564.722374,1529.638469,0.665446166,0.334553834,119,128,70,4,37
3/12/2023,2023,0,,DEN,BRK,1586.097336,1531.643587,0.7087059068163906,0.29129409318360944,1578.283036,1539.457887,,,,,,,1621.522954,1499.247066,0.798271141,0.201728859,120,122,73,5,39
3/12/2023,2023,0,,CHO,CLE,1408.213847,1608.762211,0.3592080905200209,0.6407919094799791,1403.072123,1613.903934,,,,,,,1347.722709,1588.069507,0.234569336,0.765430664,108,114,33,0,17
3/12/2023,2023,0,,PHI,WAS,1637.373508,1494.202469,0.8021529467692027,0.19784705323079732,1642.609957,1488.96602,,,,,,,1639.227348,1515.820119,0.75436183,0.24563817,112,93,79,14,47
3/12/2023,2023,0,,NOP,POR,1462.662356,1419.428598,0.6951949231710459,0.3048050768289541,1470.673618,1411.417336,,,,,,,1464.257128,1393.546812,0.642409942,0.357590058,127,110,23,68,46
3/12/2023,2023,0,,SAS,OKC,1290.060013,1514.535064,0.32815623635659735,0.6718437636434027,1283.11464,1521.480437,,,,,,,1232.515467,1419.700548,0.412370849,0.587629151,90,102,2,8,5
3/12/2023,2023,0,,LAL,NYK,1521.701847,1582.076804,0.5567790509037006,0.4432209490962994,1514.428738,1589.349914,,,,,,,1504.689165,1570.913806,0.575324253,0.424675747,108,112,66,53,60
3/13/2023,2023,0,,DET,IND,1293.28226,1430.927495,0.4460351711883729,0.5539648288116271,1311.99397,1412.215785,,,,,,,1166.190125,1321.765396,0.39193833,0.60806167,117,97,0,1,1
3/13/2023,2023,0,,MIA,UTA,1517.001336,1463.798766,0.7072168046041147,0.29278319539588527,1520.300341,1460.499761,,,,,,,1564.468311,1394.904186,0.801939597,0.198060403,119,115,40,26,33
3/13/2023,2023,0,,DAL,MEM,1502.775713,1590.352676,0.5178705723053174,0.4821294276946826,1488.068491,1605.059898,,,,,,,1395.398377,1570.089433,0.359568072,0.640431928,88,104,41,52,47
3/13/2023,2023,0,,ATL,MIN,1521.5615,1508.898305,0.6566817136124569,0.34331828638754314,1497.098283,1533.361522,,,,,,,1550.137169,1570.59718,0.592309112,0.407690888,115,136,74,90,82
3/13/2023,2023,0,,HOU,BOS,1278.34496,1626.763337,0.19309695052806375,0.8069030494719363,1288.076684,1617.031614,,,,,,,1257.202046,1661.074806,0.131063714,0.868936286,111,109,24,1,13
3/13/2023,2023,0,,SAC,MIL,1566.388011,1656.477598,0.5142583633988635,0.48574163660113645,1556.296597,1666.569013,,,,,,,1528.708282,1668.675945,0.397097312,0.602902688,124,133,84,7,46
3/13/2023,2023,0,,GSW,PHO,1547.220686,1574.650095,0.6029446962660816,0.3970553037339184,1555.485124,1566.385657,,,,,,,1576.453306,1557.731415,0.631516236,0.368483764,123,112,76,35,56
3/14/2023,2023,0,,WAS,DET,1488.96602,1311.99397,0.8312313453073564,0.16876865469264357,1493.492094,1307.467896,,,,,,,1522.246813,1104.983912,0.956350225,0.043649775,117,97,1,1,1
3/14/2023,2023,0,,CHO,CLE,1403.072123,1613.903934,0.34569896517218185,0.6543010348278182,1394.14369,1622.832368,,,,,,,1371.966669,1543.014373,0.367941634,0.632058366,104,120,31,0,16
3/14/2023,2023,0,,TOR,DEN,1513.713821,1578.283036,0.5508129770961158,0.44918702290388424,1525.475661,1566.521197,,,,,,,1580.076753,1633.547148,0.520661883,0.479338117,125,110,87,48,68
3/14/2023,2023,0,,OKC,BRK,1521.480437,1539.457887,0.6158948133603886,0.38410518663961135,1530.752502,1530.185821,,,,,,,1474.698533,1509.751538,0.56700731,0.43299269,121,107,47,19,33
3/14/2023,2023,0,,NOP,LAL,1470.673618,1514.428738,0.5802431342506531,0.4197568657493469,1454.313309,1530.789047,,,,,,,1478.59542,1508.862051,0.572201357,0.427798643,108,123,48,100,74
3/14/2023,2023,0,,SAS,ORL,1283.11464,1453.797464,0.39965974402334303,0.600340256,1302.497641,1434.414463,,,,,,,1224.87825,1440.048257,0.318033781,0.681966219,132,114,3,0,2
3/14/2023,2023,0,,POR,NYK,1411.417336,1589.349914,0.3896898787153077,0.6103101212846923,1401.103393,1599.663857,,,,,,,1445.378427,1574.210986,0.407595349,0.592404651,107,123,53,6,30
3/14/2023,2023,0,,PHO,MIL,1566.385657,1666.569013,0.49973613016749235,0.5002638698325077,1554.757289,1678.197382,,,,,,,1551.508421,1670.124082,0.445108238,0.554891762,104,116,87,16,52
3/15/2023,2023,0,,MIA,MEM,1520.300341,1605.059898,0.5219187037312497,0.4780812962687503,1535.23329,1590.126949,,,,,,,1565.197753,1575.964686,0.594677065,0.405322935,138,119,77,20,49
3/15/2023,2023,0,,CLE,PHI,1622.832368,1642.609957,0.6134404623464297,0.3865595376535703,1610.071128,1655.371197,,,,,,,1592.518602,1641.181996,0.472993532,0.527006468,109,118,89,7,48
3/15/2023,2023,0,,MIN,BOS,1533.361522,1617.031614,0.5234833377328354,0.4765166622671646,1528.235759,1622.157377,,,,,,,1577.569044,1653.722176,0.504152366,0.495847634,102,104,89,58,74
3/15/2023,2023,0,,HOU,LAL,1288.076684,1530.789047,0.30544144083883834,0.6945585591611616,1297.994261,1520.87147,,,,,,,1289.135817,1442.183859,0.451246868,0.548753132,114,110,7,52,30
3/15/2023,2023,0,,CHI,SAC,1514.940915,1556.296597,0.583603489,0.41639651135327904,1508.094296,1563.143216,,,,,,,1492.447715,1529.013331,0.563651088,0.436348912,114,117,55,18,37
3/15/2023,2023,0,,SAS,DAL,1302.497641,1488.068491,0.3792847010198964,0.6207152989801036,1295.58694,1494.979193,,,,,,,1168.322826,1340.439032,0.308175774,0.691824226,128,137,0,46,23
3/15/2023,2023,0,,LAC,GSW,1530.962898,1555.485124,0.6069441338006336,0.3930558661993664,1537.693823,1548.754199,,,,,,,1548.817483,1564.323268,0.584437867,0.415562133,134,126,72,83,78
3/16/2023,2023,0,,DET,DEN,1307.467896,1566.521197,0.2858584569946107,0.7141415430053892,1299.450367,1574.538725,,,,,,,1104.31413,1628.413854,0.071186088,0.928813912,100,119,2,0,1
3/16/2023,2023,0,,TOR,OKC,1525.475661,1530.752502,0.633037578,0.36696242204058205,1535.468559,1520.759604,,,,,,,1586.115091,1472.250393,0.752862567,0.247137433,128,111,62,52,57
3/16/2023,2023,0,,BRK,SAC,1530.185821,1563.143216,0.5953021276609155,0.4046978723390845,1521.332238,1571.996799,,,,,,,1498.886169,1534.067301,0.610653457,0.389346543,96,101,58,5,32
3/16/2023,2023,0,,MIL,IND,1678.197382,1412.215785,0.8915584251269473,0.10844157487305273,1642.751145,1447.662021,,,,,,,1659.023251,1378.852068,0.88144264,0.11855736,123,139,53,3,28
3/16/2023,2023,0,,PHO,ORL,1554.757289,1434.414463,0.78046792,0.21953207999477797,1556.844081,1432.327671,,,,,,,1546.748104,1429.258307,0.762824631,0.237175369,116,113,45,7,26
3/17/2023,2023,0,,CHO,PHI,1394.14369,1655.371197,0.28331031485629093,0.716689685,1380.834748,1668.680139,,,,,,,1347.531857,1648.997563,0.218028098,0.781971902,82,121,44,1,23
3/17/2023,2023,0,,ATL,GSW,1497.098283,1548.754199,0.5691271691732176,0.4308728308267824,1504.631009,1541.221473,,,,,,,1548.810201,1527.152146,0.6572987,0.3427013,127,119,67,68,68
3/17/2023,2023,0,,CLE,WAS,1610.071128,1493.492094,0.7767331454104247,0.2232668545895753,1616.947767,1486.615456,,,,,,,1585.130778,1514.553365,0.702075725,0.297924275,117,94,70,13,42
3/17/2023,2023,0,,CHI,MIN,1508.094296,1528.235759,0.6129436447572523,0.38705635524274773,1514.700647,1521.629407,,,,,,,1522.472578,1563.237869,0.553304319,0.446695681,139,131,68,72,70
3/17/2023,2023,0,,HOU,NOP,1297.994261,1454.313309,0.4196528834177597,0.5803471165822403,1303.867184,1448.440386,,,,,,,1298.767518,1466.720285,0.366364278,0.633635722,114,112,9,34,22
3/17/2023,2023,0,,SAS,MEM,1295.58694,1590.126949,0.2460368242339136,0.7539631757660864,1292.294307,1593.419582,,,,,,,1264.595962,1563.50912,0.224147301,0.775852699,120,126,14,1,8
3/17/2023,2023,0,,POR,BOS,1401.103393,1622.157377,0.3325126018925835,0.6674873981074165,1393.305245,1629.955525,,,,,,,1455.242204,1667.805765,0.317952479,0.682047521,112,126,72,7,40
3/17/2023,2023,0,,LAL,DAL,1520.87147,1494.979193,0.6736398732089242,0.32636012679107584,1514.816017,1501.034645,,,,,,,1518.916812,1489.027648,0.642010553,0.357989447,110,111,52,100,76
3/18/2023,2023,0,,NYK,DEN,1599.663857,1574.538725,0.6726682665511867,0.3273317334488133,1604.265561,1569.937021,,,,,,,1597.240209,1628.672756,0.539122346,0.460877654,116,110,88,4,46
3/18/2023,2023,0,,LAC,ORL,1537.693823,1432.327671,0.7653400140283503,0.23465998597164972,1524.804175,1445.217319,,,,,,,1494.372418,1412.804185,0.710726418,0.289273582,108,113,31,16,24
3/18/2023,2023,0,,IND,PHI,1447.662021,1668.680139,0.3325584278098859,0.6674415721901141,1437.728899,1678.613261,,,,,,,1394.274298,1608.132408,0.37339025,0.62660975,121,141,48,8,28
3/18/2023,2023,0,,TOR,MIN,1535.468559,1521.629407,0.6582062466757513,0.34179375332424866,1543.903804,1513.194162,,,,,,,1585.955437,1545.558238,0.717420018,0.282579982,122,107,76,76,76
3/18/2023,2023,0,,MEM,GSW,1593.419582,1541.221473,0.706018114,0.293981886,1600.160966,1534.480089,,,,,,,1561.300639,1553.678823,0.610741589,0.389258411,133,119,73,31,52
3/18/2023,2023,0,,WAS,SAC,1486.615456,1571.996799,0.5210255316889588,0.4789744683110412,1473.054327,1585.557928,,,,,,,1469.895267,1520.658358,0.461307607,0.538692393,118,132,48,9,29
3/18/2023,2023,0,,CHI,MIA,1514.700647,1535.23329,0.6124092807648026,0.3875907192351974,1524.074833,1525.859103,,,,,,,1521.546102,1567.244712,0.487008473,0.512991527,113,99,69,41,55
3/18/2023,2023,0,,UTA,BOS,1460.499761,1629.955525,0.4013557040773658,0.5986442959226341,1465.62381,1624.831475,,,,,,,1400.918049,1664.350559,0.337069946,0.662930054,118,117,59,26,43
3/19/2023,2023,0,,OKC,PHO,1520.759604,1556.844081,0.5909580530838277,0.40904194691617235,1525.681785,1551.9219,,,,,,,1472.333424,1546.494197,0.507416658,0.492583342,124,120,54,46,50
3/19/2023,2023,0,,BRK,DEN,1521.332238,1569.937021,0.57342884,0.42657116,1512.083632,1579.185627,,,,,,,1500.789711,1626.599936,0.487085527,0.512914473,102,108,74,12,43
3/19/2023,2023,0,,SAS,ATL,1292.294307,1504.631009,0.3437421327460923,0.6562578672539077,1305.387744,1491.537572,,,,,,,1275.478217,1545.987533,0.251814715,0.748185285,126,118,14,21,18
3/19/2023,2023,0,,DET,MIA,1299.450367,1525.859103,0.3257068574678307,0.6742931425321693,1292.56652,1532.742951,,,,,,,1185.354357,1569.821975,0.1846941,0.8153059,100,112,5,7,6
3/19/2023,2023,0,,HOU,NOP,1303.867184,1448.440386,0.43620362776352645,0.5637963722364736,1295.12548,1457.18209,,,,,,,1300.215369,1462.52143,0.37100095,0.62899905,107,117,9,25,17
3/19/2023,2023,0,,MIL,TOR,1642.751145,1543.903804,0.7585336999302574,0.24146630006974257,1646.256344,1540.398605,,,,,,,1658.537768,1591.645242,0.750438642,0.249561358,118,111,90,38,64
3/19/2023,2023,0,,POR,LAC,1393.305245,1524.804175,0.4547931869338922,0.5452068130661079,1381.360072,1536.749348,,,,,,,1443.113635,1553.509094,0.517118487,0.482881513,102,117,49,39,44
3/19/2023,2023,0,,LAL,ORL,1514.816017,1445.217319,0.7263711699790987,0.2736288300209013,1518.542242,1441.491095,,,,,,,1519.483549,1420.606491,0.777579635,0.222420365,111,105,37,33,35
3/20/2023,2023,0,,PHI,CHI,1678.613261,1524.074833,0.8123329596468959,0.1876670403531041,1665.710973,1536.977122,,,,,,,1672.982267,1502.655394,0.800252245,0.199747755,105,109,81,20,51
3/20/2023,2023,0,,CHO,IND,1380.834748,1437.728899,0.5617179532632596,0.4382820467367404,1387.387027,1431.17662,,,,,,,1334.502448,1392.673514,0.530227667,0.469772333,115,109,7,1,4
3/20/2023,2023,0,,NYK,MIN,1604.265561,1513.194162,0.7502405032613559,0.24975949673864406,1590.569156,1526.890567,,,,,,,1602.412169,1530.268315,0.696902029,0.303097971,134,140,76,46,61
3/20/2023,2023,0,,HOU,GSW,1295.12548,1534.480089,0.30955733510358313,0.6904426648964168,1288.300479,1541.30509,,,,,,,1250.630167,1550.318872,0.172469634,0.827530366,108,121,11,17,14
3/20/2023,2023,0,,MEM,DAL,1600.160966,1501.034645,0.7588277214598502,0.24117227854014978,1602.792314,1498.403297,,,,,,,1572.592757,1493.217088,0.716940339,0.283059661,112,108,64,30,47
3/20/2023,2023,0,,UTA,SAC,1465.62381,1585.557928,0.471343936,0.528656064,1475.379045,1575.802693,,,,,,,1325.985278,1532.56633,0.377579401,0.622420599,128,120,21,17,19
3/21/2023,2023,0,,ORL,WAS,1441.491095,1473.054327,0.5972341100653622,0.4027658899346378,1449.416597,1465.128824,,,,,,,1420.981766,1506.454179,0.466643134,0.533356866,122,112,35,5,20
3/21/2023,2023,0,,ATL,DET,1491.537572,1292.56652,0.848259621,0.151740379,1495.825906,1288.278186,,,,,,,1538.133138,1137.428595,0.94013855,0.05986145,129,107,2,4,3
3/21/2023,2023,0,,BRK,CLE,1512.083632,1616.947767,0.4930004054184583,0.5069995945815418,1504.48871,1624.542689,,,,,,,1521.91045,1608.328862,0.48064614,0.51935386,109,115,75,9,42
3/21/2023,2023,0,,NOP,SAS,1457.18209,1305.387744,0.8099129680406559,0.19008703195934407,1464.927557,1297.642277,,,,,,,1469.117393,1155.126758,0.901803684,0.098196316,119,84,1,5,3
3/21/2023,2023,0,,SAC,BOS,1575.802693,1624.831475,0.5728317102737384,0.42716828972626164,1554.222523,1646.411645,,,,,,,1527.295099,1659.139011,0.349829723,0.650170277,109,132,83,4,44
3/21/2023,2023,0,,LAC,OKC,1536.749348,1525.681785,0.6546079340782872,0.3453920659217128,1530.94157,1531.489563,,,,,,,1556.65355,1484.084036,0.699717741,0.300282259,100,101,59,88,74
3/22/2023,2023,0,,WAS,DEN,1465.128824,1579.185627,0.4797816644917444,0.5202183355082556,1452.924466,1591.389985,,,,,,,1476.485067,1623.726617,0.325681507,0.674318493,104,118,69,7,38
3/22/2023,2023,0,,MIA,NYK,1532.742951,1590.569156,0.5603966216533248,0.4396033783466752,1539.898102,1583.414004,,,,,,,1570.867815,1594.590803,0.565511798,0.434488202,127,120,81,12,47
3/22/2023,2023,0,,TOR,IND,1540.398605,1431.17662,0.7693027892531309,0.2306972107468691,1528.711785,1442.863441,,,,,,,1603.066689,1390.2903,0.838452251,0.161547749,114,118,46,16,31
3/22/2023,2023,0,,DAL,GSW,1498.403297,1541.30509,0.5814390666361993,0.41856093336380074,1492.51548,1547.192906,,,,,,,1497.891099,1548.837614,0.531198079,0.468801921,125,127,60,99,80
3/22/2023,2023,0,,MEM,HOU,1602.792314,1288.300479,0.9157540092281982,0.084245991,1603.682782,1287.410011,,,,,,,1604.834267,1296.827635,0.900747803,0.099252197,130,125,25,0,13
3/22/2023,2023,0,,MIN,ATL,1526.890567,1495.825906,0.6801516551105663,0.3198483448894337,1529.230788,1493.485686,,,,,,,1559.855077,1548.954286,0.683855434,0.316144566,125,124,72,91,82
3/22/2023,2023,0,,CHI,PHI,1536.977122,1665.710973,0.45874268496525306,0.5412573150347469,1519.782439,1682.905655,,,,,,,1510.00977,1599.481927,0.479682596,0.520317404,91,116,72,36,54
3/22/2023,2023,0,,MIL,SAS,1646.256344,1297.642277,0.9297222187898925,0.070277781,1648.841304,1295.057317,,,,,,,1660.201175,1139.639119,0.976531519,0.023468481,130,94,5,0,3
3/22/2023,2023,0,,UTA,POR,1475.379045,1381.360072,0.7534063698000063,0.2465936301999937,1454.623941,1402.115177,,,,,,,1414.189588,1411.792203,0.6592674,0.3407326,115,127,19,20,20
3/22/2023,2023,0,,LAL,PHO,1518.542242,1551.9219,0.5947163836615805,0.4052836163384195,1527.01607,1543.448071,,,,,,,1520.220881,1545.299211,0.577511462,0.422488538,122,111,64,84,74
3/23/2023,2023,0,,ORL,NYK,1449.416597,1583.414004,0.45122936012955756,0.5487706398704424,1457.356352,1575.474249,,,,,,,1426.133101,1569.639906,0.46381699,0.53618301,111,106,48,0,24
3/23/2023,2023,0,,BRK,CLE,1504.48871,1624.542689,0.4711720124656968,0.5288279875343032,1500.007327,1629.024072,,,,,,,1516.247371,1608.975539,0.467748236,0.532251764,114,116,74,10,42
3/23/2023,2023,0,,NOP,CHO,1464.927557,1387.387027,0.735363052,0.26463694786079694,1472.25376,1380.060824,,,,,,,1477.215803,1340.890401,0.770278395,0.229721605,115,96,16,17,17
3/23/2023,2023,0,,LAC,OKC,1530.94157,1531.489563,0.6393379384125745,0.36066206158742553,1542.641244,1519.789889,,,,,,,1492.838713,1487.127651,0.610050886,0.389949114,127,105,46,100,73
3/24/2023,2023,0,,WAS,SAS,1452.924466,1295.057317,0.815236652,0.18476334827349405,1456.489014,1291.492769,,,,,,,1466.045163,1193.365915,0.880476281,0.119523719,136,124,2,0,1
3/24/2023,2023,0,,BOS,IND,1646.411645,1442.863441,0.8516200075821693,0.14837999241783073,1650.989434,1438.285652,,,,,,,1684.900239,1447.091089,0.844848427,0.155151573,120,95,73,5,39
3/24/2023,2023,0,,TOR,DET,1528.711785,1288.278186,0.8764997595849834,0.12350024041501662,1532.001816,1284.988155,,,,,,,1597.031538,1154.092456,0.952195401,0.047804599,118,97,4,3,4
3/24/2023,2023,0,,MEM,HOU,1603.682782,1287.410011,0.9165415646757956,0.083458435,1606.876164,1284.216629,,,,,,,1602.918519,1293.025007,0.900159013,0.099840987,151,114,24,0,12
3/24/2023,2023,0,,DAL,CHO,1492.51548,1380.060824,0.7725888332551885,0.22741116674481154,1475.613631,1396.962674,,,,,,,1547.376388,1256.368401,0.915393716,0.084606284,109,117,11,11,11
3/24/2023,2023,0,,UTA,MIL,1454.623941,1648.841304,0.36763905080132453,0.6323609491986755,1440.403265,1663.061979,,,,,,,1320.069949,1655.863478,0.219970442,0.780029558,116,144,38,15,27
3/24/2023,2023,0,,POR,CHI,1402.115177,1519.782439,0.47459665685299995,0.525403343,1382.648693,1539.248923,,,,,,,1144.167095,1489.606856,0.176284767,0.823715233,96,124,1,12,7
3/24/2023,2023,0,,SAC,PHO,1554.222523,1543.448071,0.6542263453386161,0.3457736546613839,1559.990169,1537.680425,,,,,,,1528.644181,1535.265477,0.593654801,0.406345199,135,127,64,15,40
3/24/2023,2023,0,,GSW,PHI,1547.192906,1682.905655,0.44878546854589113,0.5512145314541088,1557.49658,1672.601981,,,,,,,1555.077595,1564.878514,0.589376098,0.410623902,120,112,74,40,57
3/24/2023,2023,0,,LAL,OKC,1527.01607,1519.789889,0.6495913695385647,0.35040863046143533,1531.558344,1515.247616,,,,,,,1501.210917,1467.944835,0.705253596,0.294746404,116,111,44,100,72
3/25/2023,2023,0,,ATL,IND,1493.485686,1438.285652,0.7095919764216739,0.29040802357832607,1499.81629,1431.955047,,,,,,,1565.029902,1430.339664,0.817164493,0.182835507,143,130,48,25,37
3/25/2023,2023,0,,MIA,BRK,1539.898102,1500.007327,0.6911019429597133,0.3088980570402867,1506.69527,1533.21016,,,,,,,1577.716991,1516.511948,0.688444029,0.311555971,100,129,69,38,54
3/25/2023,2023,0,,DEN,MIL,1591.389985,1663.061979,0.5406771787707182,0.4593228212292818,1607.620532,1646.831433,,,,,,,1627.707258,1659.252473,0.671671108,0.328328892,129,106,93,11,52
3/25/2023,2023,0,,SAC,UTA,1559.990169,1440.403265,0.7797214453256732,0.22027855467432678,1563.392448,1437.000987,,,,,,,1509.09521,1307.563145,0.829557245,0.170442755,121,113,15,4,10
3/25/2023,2023,0,,PHO,PHI,1537.680425,1672.601981,0.44991240095814466,0.5500875990418553,1556.219521,1654.062885,,,,,,,1523.256384,1615.308769,0.482110388,0.517889612,125,105,76,32,54
3/25/2023,2023,0,,LAC,NOP,1542.641244,1472.25376,0.7272727171661301,0.27272728283386993,1514.099722,1500.795282,,,,,,,1499.541436,1485.981579,0.634413863,0.365586137,110,131,48,98,73
3/26/2023,2023,0,,CHO,DAL,1396.962674,1475.613631,0.5306851323395259,0.46931486766047414,1404.09896,1468.477344,,,,,,,1270.310334,1552.244629,0.234400008,0.765599992,110,104,14,40,27
3/26/2023,2023,0,,LAL,CHI,1531.558344,1539.248923,0.6298039248260346,0.37019607517396536,1517.444468,1553.362798,,,,,,,1550.003479,1535.632879,0.628604522,0.371395478,108,118,68,94,81
3/26/2023,2023,0,,ORL,BRK,1457.356352,1533.21016,0.5346933261096862,0.46530667389031377,1468.542866,1522.023646,,,,,,,1441.027082,1520.966928,0.554946829,0.445053171,119,106,43,4,24
3/26/2023,2023,0,,TOR,WAS,1532.001816,1456.489014,0.7330852935642951,0.2669147064357049,1536.859562,1451.631268,,,,,,,1575.1666,1434.356863,0.775270704,0.224729296,114,104,51,31,41
3/26/2023,2023,0,,BOS,SAS,1650.989434,1291.492769,0.933706818,0.066293182,1653.802356,1288.679847,,,,,,,1649.060223,1291.478923,0.922351682,0.077648318,137,93,30,0,15
3/26/2023,2023,0,,CLE,HOU,1629.024072,1284.216629,0.928276918,0.071723082,1630.573749,1282.666952,,,,,,,1612.619523,1289.055131,0.909470533,0.090529467,108,91,25,0,13
3/26/2023,2023,0,,ATL,MEM,1499.81629,1606.876164,0.48984142298800615,0.5101585770119939,1493.655212,1613.037242,,,,,,,1541.829784,1604.85544,0.459609048,0.540390952,119,123,78,46,62
3/26/2023,2023,0,,POR,OKC,1382.648693,1515.247616,0.45322356555667925,0.5467764344433208,1375.817535,1522.078774,,,,,,,1132.252814,1467.019341,0.183753081,0.816246919,112,118,1,19,10
3/26/2023,2023,0,,GSW,MIN,1557.49658,1529.230788,0.6766365289564659,0.32336347104353413,1549.06585,1537.661518,,,,,,,1563.644935,1574.090001,0.598499127,0.401500873,96,99,77,78,78
3/27/2023,2023,0,,IND,DAL,1431.955047,1468.477344,0.5903486901181677,0.4096513098818323,1409.480543,1490.951849,,,,,,,1310.299062,1560.164234,0.324401738,0.675598262,104,127,22,41,32
3/27/2023,2023,0,,DET,MIL,1284.988155,1646.831433,0.1813406029831546,0.8186593970168454,1282.069303,1649.750285,,,,,,,1232.547678,1550.280434,0.206897676,0.793102324,117,126,9,4,7
3/27/2023,2023,0,,NYK,HOU,1575.474249,1282.666952,0.9056105945030352,0.094389405,1577.98942,1280.151782,,,,,,,1565.047588,1286.138076,0.905204822,0.094795178,137,115,18,0,9
3/27/2023,2023,0,,UTA,PHO,1437.000987,1556.219521,0.4723704810064535,0.5276295189935465,1425.034016,1568.186491,,,,,,,1394.908591,1527.883334,0.464234387,0.535765613,103,117,33,17,25
3/27/2023,2023,0,,DEN,PHI,1607.620532,1654.062885,0.5764708908416629,0.4235291091583371,1613.336684,1648.346733,,,,,,,1635.81647,1492.779658,0.819803668,0.180196332,116,111,74,6,40
3/27/2023,2023,0,,SAC,MIN,1563.392448,1537.661518,0.6734356462434722,0.3265643537565278,1553.921727,1547.132239,,,,,,,1534.980878,1575.533868,0.607997909,0.392002091,115,119,72,31,52
3/27/2023,2023,0,,POR,NOP,1375.817535,1500.795282,0.46411593294347403,0.5358840670565259,1354.012138,1522.600679,,,,,,,1061.312436,1502.012459,0.085743802,0.914256198,90,124,0,11,6
3/27/2023,2023,0,,LAC,CHI,1514.099722,1553.362798,0.586527813,0.41347218726648505,1523.276337,1544.186183,,,,,,,1491.494564,1515.575519,0.632242442,0.367757558,124,112,52,96,74
3/28/2023,2023,0,,WAS,BOS,1451.631268,1653.802356,0.35706080665130063,0.6429391933486994,1473.767803,1631.665822,,,,,,,1429.126752,1677.364641,0.264096228,0.735903772,130,111,68,6,37
3/28/2023,2023,0,,ATL,CLE,1493.655212,1630.573749,0.4470690225254866,0.5529309774745135,1499.161206,1625.067756,,,,,,,1537.559082,1583.287357,0.552226215,0.447773785,120,118,74,46,60
3/28/2023,2023,0,,TOR,MIA,1536.859562,1506.69527,0.679023079,0.32097692053788196,1544.337484,1499.217349,,,,,,,1598.462891,1523.249832,0.708936881,0.291063119,106,92,74,53,64
3/28/2023,2023,0,,MEM,ORL,1613.037242,1468.542866,0.8033591279145366,0.19664087208546344,1615.352132,1466.227976,,,,,,,1570.482518,1451.896751,0.751699197,0.248300803,113,108,54,2,28
3/28/2023,2023,0,,OKC,CHO,1522.078774,1404.09896,0.7781283934114156,0.2218716065885844,1511.540662,1414.637072,,,,,,,1409.632208,1227.407287,0.816423167,0.183576833,134,137,2,18,10
3/28/2023,2023,0,,GSW,NOP,1549.06585,1522.600679,0.6743644860685446,0.3256355139314554,1555.578349,1516.088179,,,,,,,1564.96735,1514.999519,0.726099824,0.273900176,120,109,67,98,83
3/29/2023,2023,0,,IND,MIL,1409.480543,1649.750285,0.3084325424717396,0.6915674575282604,1402.684817,1656.54601,,,,,,,1305.950202,1635.656215,0.189786612,0.810213388,136,149,31,3,17
3/29/2023,2023,0,,PHI,DAL,1648.346733,1490.951849,0.8148268131006464,0.18517318689935358,1651.135062,1488.16352,,,,,,,1642.204984,1550.625726,0.709745927,0.290254073,116,108,84,69,77
3/29/2023,2023,0,,BRK,HOU,1522.023646,1280.151782,0.8773931887333616,0.12260681126663842,1523.897908,1278.27752,,,,,,,1513.042319,1286.309087,0.842337927,0.157662073,123,114,12,3,8
3/29/2023,2023,0,,NYK,MIA,1577.98942,1499.217349,0.7367403592493159,0.2632596407506841,1582.473208,1494.733561,,,,,,,1586.764279,1546.661097,0.713329742,0.286670258,101,92,76,10,43
3/29/2023,2023,0,,CHI,LAL,1544.186183,1517.444468,0.674713969,0.32528603101183795,1527.650534,1533.980117,,,,,,,1529.572448,1550.7314,0.576882154,0.423117846,110,121,67,95,81
3/29/2023,2023,0,,OKC,DET,1511.540662,1282.069303,0.8695050485019005,0.13049495149809953,1512.375512,1281.234452,,,,,,,1408.711694,1237.136921,0.77154621,0.22845379,107,106,2,10,6
3/29/2023,2023,0,,SAS,UTA,1288.679847,1425.034016,0.44787224907041706,0.552127751,1279.09523,1434.618633,,,,,,,1223.596996,1146.391794,0.701621444,0.298378556,117,128,0,1,1
3/29/2023,2023,0,,MEM,LAC,1615.352132,1523.276337,0.7513223206433792,0.24867767935662077,1598.070073,1540.558396,,,,,,,1396.305392,1408.345525,0.533616578,0.466383422,132,141,15,57,36
3/29/2023,2023,0,,POR,SAC,1354.012138,1553.921727,0.36005490976256194,0.6399450902374381,1335.993682,1571.940183,,,,,,,1046.663372,1526.708598,0.087814953,0.912185047,80,120,0,0,0
3/29/2023,2023,0,,PHO,MIN,1568.186491,1547.132239,0.6674877402839267,0.33251225971607334,1573.287215,1542.031516,,,,,,,1537.552223,1613.872485,0.505646468,0.494353532,107,100,79,33,56
